game_index,seed,score_0,score_1,score_2,score_3,winner,num_legs,num_turns,agent_seat_0,agent_seat_1,agent_seat_2,agent_seat_3,focal_seat
0,0,35,2,34,0,0,5,106,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
1,1,4,46,30,22,1,5,87,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
2,2,39,14,52,20,2,7,171,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
3,3,10,23,5,52,3,4,90,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
4,4,53,13,7,23,0,6,142,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
5,5,0,42,20,10,1,5,116,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
6,6,12,17,63,17,2,6,139,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
7,7,25,10,10,55,3,6,143,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
8,8,55,1,24,9,0,5,116,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
9,9,30,43,8,4,1,5,115,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
10,10,17,16,52,20,2,6,136,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
11,11,0,10,9,52,3,5,101,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
12,12,56,19,0,22,0,6,137,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
13,13,10,41,6,8,1,4,109,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
14,14,11,7,39,16,2,5,109,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
15,15,5,7,6,52,3,5,130,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
16,16,51,27,4,3,0,6,131,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
17,17,22,52,17,9,1,6,133,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
18,18,13,4,47,7,2,5,109,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
19,19,2,19,9,51,3,5,130,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
20,20,66,8,10,26,0,6,160,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
21,21,13,50,22,13,1,5,120,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
22,22,19,4,37,0,2,4,82,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
23,23,17,5,10,52,3,5,124,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
24,24,35,19,27,5,0,4,87,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
25,25,2,51,23,21,1,6,125,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
26,26,9,11,54,13,2,5,129,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
27,27,4,15,14,39,3,4,93,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
28,28,23,20,3,9,0,4,91,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
29,29,3,56,14,13,1,6,157,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
30,30,23,4,32,19,2,6,144,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
31,31,13,3,8,45,3,3,82,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
32,32,36,0,1,41,3,4,105,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
33,33,18,42,8,13,1,5,123,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
34,34,2,12,35,9,2,4,101,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
35,35,2,0,5,63,3,6,156,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
36,36,31,11,20,14,0,4,103,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
37,37,11,43,12,17,1,3,81,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
38,38,9,15,74,17,2,6,132,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
39,39,0,16,18,58,3,5,136,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
40,40,46,17,0,9,0,5,117,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
41,41,9,51,31,21,1,7,151,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
42,42,24,7,81,21,2,8,173,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
43,43,3,17,26,72,3,6,139,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
44,44,42,12,15,20,0,6,136,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
45,45,16,46,14,13,1,5,123,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
46,46,0,14,69,0,2,6,150,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
47,47,13,5,6,66,3,6,161,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
48,48,75,16,0,14,0,6,161,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
49,49,18,33,17,19,1,5,90,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
50,50,18,5,73,12,2,6,140,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
51,51,12,0,1,62,3,5,114,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
52,52,69,4,8,25,0,6,161,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
53,53,11,70,0,1,1,7,195,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
54,54,19,0,48,7,2,5,122,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
55,55,4,7,5,44,3,3,90,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
56,56,49,1,24,29,0,6,157,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
57,57,6,36,6,10,1,4,89,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
58,58,23,15,34,11,2,5,113,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
59,59,0,9,9,59,3,6,150,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
60,60,69,6,12,9,0,5,125,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
61,61,4,36,31,7,1,5,95,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
62,62,1,20,62,6,2,6,139,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
63,63,8,9,2,81,3,7,178,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
64,64,44,3,23,29,0,6,159,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
65,65,19,38,4,15,1,4,114,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
66,66,14,17,37,10,2,6,114,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
67,67,8,21,12,56,3,6,143,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
68,68,72,10,20,22,0,7,169,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
69,69,20,71,11,0,1,6,139,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
70,70,15,12,40,5,2,4,98,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
71,71,10,11,28,63,3,7,166,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
72,72,43,20,15,7,0,4,93,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
73,73,9,64,15,20,1,7,170,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
74,74,20,5,54,15,2,5,109,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
75,75,1,10,19,47,3,6,113,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
76,76,48,24,18,22,0,7,158,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
77,77,18,67,5,6,1,6,166,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
78,78,24,3,71,4,2,6,149,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
79,79,12,22,18,21,1,4,90,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
80,80,49,20,8,11,0,5,125,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
81,81,10,31,21,25,1,5,137,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
82,82,10,18,61,6,2,5,135,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
83,83,8,3,21,61,3,5,115,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
84,84,51,3,19,5,0,5,119,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
85,85,14,64,7,0,1,5,113,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
86,86,1,7,62,18,2,5,125,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
87,87,6,3,0,61,3,5,124,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
88,88,85,3,18,17,0,7,169,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
89,89,22,65,0,31,1,6,134,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
90,90,2,19,87,20,2,8,200,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
91,91,4,19,4,49,3,5,116,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
92,92,35,6,15,25,0,4,78,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
93,93,21,68,7,6,1,6,146,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
94,94,11,10,55,22,2,6,140,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
95,95,0,25,4,50,3,4,110,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
96,96,46,0,18,16,0,4,87,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
97,97,14,40,12,26,1,5,107,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
98,98,20,3,39,19,2,4,102,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
99,99,9,5,4,33,3,4,86,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
100,100,50,8,12,0,0,4,110,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
101,101,3,29,8,4,1,3,83,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
102,102,5,17,47,7,2,4,107,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
103,103,19,15,10,47,3,5,113,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
104,104,46,27,3,20,0,5,109,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
105,105,12,21,6,20,1,3,79,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
106,106,19,18,31,13,2,3,74,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
107,107,19,12,23,23,tie,3,64,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
108,108,76,13,7,24,0,6,143,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
109,109,22,47,7,1,1,4,97,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
110,110,19,9,42,0,2,5,129,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
111,111,6,9,0,41,3,5,116,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
112,112,43,28,24,15,0,6,115,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
113,113,15,53,15,13,1,5,129,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
114,114,19,13,61,4,2,6,137,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
115,115,4,13,17,61,3,5,122,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
116,116,38,23,0,12,0,5,132,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
117,117,22,39,5,21,1,6,145,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
118,118,18,6,42,7,2,5,96,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
119,119,9,1,11,41,3,4,96,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
120,120,63,14,9,8,0,6,156,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
121,121,27,72,9,3,1,7,163,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
122,122,0,0,45,18,2,5,115,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
123,123,17,10,15,60,3,6,139,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
124,124,40,11,0,20,0,4,101,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
125,125,16,52,11,2,1,5,115,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
126,126,9,7,45,14,2,4,111,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
127,127,32,5,12,41,3,5,121,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
128,128,64,1,6,10,0,6,159,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
129,129,15,71,8,16,1,8,197,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
130,130,20,17,38,19,2,5,124,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
131,131,17,0,18,49,3,5,113,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
132,132,40,4,17,7,0,4,82,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
133,133,0,76,14,11,1,6,134,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
134,134,18,0,32,11,2,5,101,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
135,135,11,21,10,40,3,6,163,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
136,136,27,14,14,7,0,4,95,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
137,137,8,38,3,29,1,4,96,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
138,138,8,0,44,16,2,5,133,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
139,139,10,27,22,46,3,6,137,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
140,140,51,5,4,1,0,5,133,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
141,141,2,49,23,7,1,7,162,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
142,142,0,8,65,12,2,5,127,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
143,143,12,10,13,45,3,5,118,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
144,144,43,27,17,18,0,7,158,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
145,145,18,66,3,29,1,8,209,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
146,146,10,15,47,4,2,5,118,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
147,147,8,3,12,43,3,5,131,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
148,148,24,4,0,16,0,2,62,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
149,149,15,58,6,7,1,7,169,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
150,150,3,14,35,9,2,4,115,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
151,151,8,0,11,48,3,5,127,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
152,152,51,10,16,13,0,6,142,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
153,153,7,47,13,2,1,4,111,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
154,154,26,5,55,27,2,7,152,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
155,155,34,21,16,51,3,8,192,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
156,156,36,21,14,34,0,6,140,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
157,157,22,64,7,4,1,6,142,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
158,158,9,4,56,8,2,5,132,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
159,159,11,7,20,46,3,7,156,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
160,160,44,17,5,14,0,4,103,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
161,161,30,42,15,17,1,6,133,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
162,162,4,20,64,12,2,6,135,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
163,163,6,1,13,67,3,6,150,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
164,164,42,0,19,4,0,5,119,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
165,165,34,44,1,13,1,6,123,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
166,166,8,15,67,14,2,5,118,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
167,167,1,9,17,82,3,6,151,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
168,168,52,13,10,6,0,5,119,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
169,169,11,60,3,12,1,6,134,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
170,170,17,13,54,6,2,5,118,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
171,171,8,25,6,66,3,6,141,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
172,172,58,7,7,1,0,5,133,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
173,173,7,38,5,32,1,5,119,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
174,174,3,1,74,15,2,6,154,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
175,175,23,16,3,42,3,5,113,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
176,176,62,4,21,12,0,5,126,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
177,177,2,63,1,14,1,4,109,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
178,178,7,8,48,20,2,5,111,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
179,179,14,14,20,41,3,4,91,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
180,180,67,21,7,25,0,7,165,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
181,181,10,62,21,13,1,6,135,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
182,182,12,14,48,1,2,4,102,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
183,183,1,9,8,55,3,5,136,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
184,184,55,12,22,3,0,5,118,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
185,185,31,36,3,21,1,5,113,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
186,186,1,5,79,10,2,6,155,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
187,187,13,28,11,54,3,6,142,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
188,188,52,11,14,25,0,5,107,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
189,189,14,36,0,12,1,4,110,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
190,190,20,13,36,22,2,5,130,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
191,191,11,12,25,32,3,6,134,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
192,192,53,22,7,7,0,6,121,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
193,193,2,44,0,15,1,4,89,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
194,194,4,21,65,0,2,5,122,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
195,195,4,1,16,58,3,4,102,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
196,196,48,0,15,24,0,5,118,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
197,197,22,44,7,15,1,6,132,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
198,198,0,7,82,13,2,7,155,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
199,199,15,8,25,39,3,6,136,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
200,200,50,0,24,0,0,5,124,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
201,201,26,39,15,17,1,6,124,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
202,202,13,17,59,1,2,6,146,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
203,203,6,21,13,25,3,4,81,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
204,204,53,9,30,0,0,6,133,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
205,205,12,49,18,1,1,4,100,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
206,206,22,5,42,13,2,5,120,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
207,207,13,7,17,47,3,5,123,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
208,208,58,2,3,14,0,5,117,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
209,209,7,52,20,10,1,4,98,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
210,210,6,14,26,40,3,5,126,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
211,211,25,0,20,55,3,5,122,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
212,212,59,8,8,2,0,6,151,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
213,213,7,59,18,1,1,5,131,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
214,214,0,9,37,16,2,3,98,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
215,215,9,22,0,53,3,5,122,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
216,216,51,21,4,6,0,4,93,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
217,217,21,29,3,15,1,4,112,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
218,218,4,31,63,21,2,7,151,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
219,219,6,0,31,42,3,5,132,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
220,220,75,4,11,9,0,7,169,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
221,221,14,48,20,4,1,5,130,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
222,222,10,7,51,17,2,4,103,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
223,223,21,6,9,54,3,5,107,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
224,224,59,5,6,10,0,6,149,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
225,225,2,37,14,29,1,5,113,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
226,226,0,14,51,15,2,5,110,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
227,227,9,3,12,45,3,6,151,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
228,228,48,5,24,5,0,5,114,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
229,229,11,36,8,29,1,5,134,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
230,230,27,4,36,2,2,4,109,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
231,231,5,4,6,44,3,3,80,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
232,232,41,12,13,8,0,4,96,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
233,233,24,52,18,17,1,6,130,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
234,234,0,5,63,3,2,6,133,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
235,235,13,20,21,61,3,7,149,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
236,236,58,0,8,8,0,5,113,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
237,237,15,60,13,8,1,6,159,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
238,238,20,3,42,7,2,6,136,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
239,239,9,7,3,75,3,7,149,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
240,240,52,14,3,15,0,6,140,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
241,241,4,31,11,23,1,3,73,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
242,242,9,17,47,27,2,6,150,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
243,243,10,24,8,51,3,5,134,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
244,244,40,12,20,15,0,5,123,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
245,245,33,55,12,5,1,7,151,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
246,246,28,16,52,11,2,6,136,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
247,247,32,1,13,67,3,7,165,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
248,248,52,13,3,12,0,6,144,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
249,249,17,51,30,14,1,6,158,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
250,250,19,18,27,0,2,4,97,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
