game_index,seed,score_0,score_1,score_2,score_3,winner,num_legs,num_turns,agent_seat_0,agent_seat_1,agent_seat_2,agent_seat_3,focal_seat
749,749,3,68,5,22,1,6,138,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
750,750,25,15,36,17,2,6,154,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
751,751,5,5,20,60,3,5,137,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
752,752,47,18,1,9,0,5,122,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
753,753,10,57,7,9,1,5,118,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
754,754,5,4,66,4,2,5,122,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
755,755,20,9,13,59,3,5,117,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
756,756,50,4,15,3,0,5,146,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
757,757,0,52,22,7,1,6,139,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
758,758,4,6,69,19,2,5,119,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
759,759,9,4,33,53,3,7,177,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
760,760,62,11,20,23,0,7,152,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
761,761,5,44,16,0,1,3,86,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
762,762,0,10,55,6,2,4,110,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
763,763,23,17,3,36,3,5,129,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
764,764,30,8,5,23,0,4,91,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
765,765,15,44,3,25,1,5,131,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
766,766,16,3,53,3,2,5,116,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
767,767,12,6,20,60,3,6,140,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
768,768,44,3,22,19,0,4,81,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
769,769,6,31,5,12,1,4,102,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
770,770,12,12,37,15,2,4,96,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
771,771,12,13,4,56,3,6,129,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
772,772,64,27,0,5,0,5,114,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
773,773,19,58,0,1,1,5,132,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
774,774,9,3,57,15,2,6,132,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
775,775,8,8,24,56,3,6,140,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
776,776,46,8,10,2,0,4,99,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
777,777,5,45,7,10,1,5,105,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
778,778,10,6,61,24,2,7,192,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
779,779,10,8,18,51,3,6,135,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
780,780,62,13,7,17,0,5,129,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
781,781,15,48,6,12,1,5,122,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
782,782,26,11,33,3,2,5,137,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
783,783,15,21,13,30,3,7,154,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
784,784,24,15,20,19,0,4,94,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
785,785,4,56,3,14,1,5,132,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
786,786,14,7,34,16,2,4,86,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
787,787,5,8,1,38,3,4,110,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
788,788,44,18,9,0,0,4,105,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
789,789,9,55,24,10,1,5,121,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
790,790,0,8,51,10,2,5,120,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
791,791,22,4,9,56,3,5,126,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
792,792,54,0,12,19,0,5,104,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
793,793,15,44,0,10,1,4,89,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
794,794,25,0,46,6,2,5,132,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
795,795,15,14,5,33,3,4,112,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
796,796,55,7,27,26,0,7,169,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
797,797,0,51,8,8,1,5,126,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
798,798,13,11,56,19,2,6,166,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
799,799,8,9,20,48,3,5,107,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
800,800,18,5,9,4,0,3,83,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
801,801,19,36,17,6,1,4,109,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
802,802,6,0,55,18,2,4,92,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
803,803,13,15,0,76,3,7,173,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
804,804,43,2,6,0,0,5,117,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
805,805,8,72,6,0,1,6,140,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
806,806,0,9,73,6,2,6,150,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
807,807,9,10,28,24,2,4,93,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
808,808,52,21,9,12,0,6,136,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
809,809,15,47,3,3,1,4,99,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
810,810,13,31,52,25,2,7,150,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
811,811,11,4,11,57,3,5,120,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
812,812,33,28,26,13,0,6,145,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
813,813,6,65,20,22,1,7,159,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
814,814,17,13,33,14,2,5,130,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
815,815,29,13,12,34,3,5,127,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
816,816,65,15,16,10,0,7,169,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
817,817,16,73,16,16,1,7,153,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
818,818,6,0,62,23,2,5,133,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
819,819,19,24,0,53,3,5,124,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
820,820,42,10,19,18,0,4,110,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
821,821,1,35,13,13,1,4,81,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
822,822,13,25,32,14,2,5,115,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
823,823,7,9,14,41,3,3,91,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
824,824,62,13,23,3,0,6,145,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
825,825,18,38,1,30,1,4,102,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
826,826,24,9,51,1,2,4,91,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
827,827,25,18,4,72,3,8,187,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
828,828,51,28,11,12,0,6,146,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
829,829,33,43,4,13,1,6,127,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
830,830,19,5,67,4,2,5,115,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
831,831,15,0,13,52,3,5,130,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
832,832,44,0,0,25,0,5,108,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
833,833,14,66,13,0,1,6,145,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
834,834,27,7,50,4,2,5,112,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
835,835,9,14,14,48,3,5,128,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
836,836,55,11,25,19,0,6,156,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
837,837,12,56,9,18,1,6,145,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
838,838,19,19,60,10,2,6,159,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
839,839,7,0,9,72,3,7,159,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
840,840,55,21,12,16,0,6,147,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
841,841,15,60,10,13,1,5,116,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
842,842,10,4,59,8,2,6,149,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
843,843,17,8,0,46,3,6,124,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
844,844,62,18,13,14,0,5,114,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
845,845,13,36,17,18,1,4,104,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
846,846,31,9,61,5,2,6,137,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
847,847,43,14,2,27,0,5,122,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
848,848,46,8,24,24,0,6,142,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
849,849,13,58,8,19,1,5,117,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
850,850,12,16,37,15,2,5,130,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
851,851,22,7,0,83,3,8,207,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
852,852,91,5,13,26,0,7,158,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
853,853,10,46,16,16,1,6,116,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
854,854,3,19,42,16,2,5,116,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
855,855,14,6,9,87,3,7,180,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
856,856,73,4,1,27,0,6,141,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
857,857,19,48,15,11,1,5,138,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
858,858,16,8,40,24,2,5,128,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
859,859,22,5,10,32,3,4,95,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
860,860,30,16,7,22,0,3,83,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
861,861,10,51,0,46,1,6,149,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
862,862,20,8,32,14,2,4,98,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
863,863,12,13,15,42,3,4,114,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
864,864,70,28,12,7,0,7,170,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
865,865,18,52,8,9,1,4,95,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
866,866,54,1,44,0,0,5,137,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
867,867,18,4,0,47,3,5,128,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
868,868,88,4,6,4,0,6,162,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
869,869,11,56,25,6,1,6,143,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
870,870,17,12,65,13,2,6,145,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
871,871,24,15,9,44,3,5,107,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
872,872,37,15,13,7,0,4,78,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
873,873,31,68,0,4,1,5,132,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
874,874,6,12,67,10,2,6,152,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
875,875,13,0,0,57,3,6,144,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
876,876,64,13,5,21,0,6,131,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
877,877,10,64,3,23,1,6,140,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
878,878,16,28,39,16,2,5,115,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
879,879,4,7,10,57,3,4,104,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
880,880,29,14,30,2,2,5,130,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
881,881,0,46,24,30,1,5,122,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
882,882,12,13,38,17,2,5,124,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
883,883,11,14,5,34,3,5,107,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
884,884,44,23,11,5,0,5,123,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
885,885,24,38,10,9,1,4,102,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
886,886,4,0,54,14,2,4,111,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
887,887,8,31,26,36,3,5,109,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
888,888,56,4,2,15,0,6,126,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
889,889,0,58,7,20,1,5,125,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
890,890,3,20,48,22,2,6,132,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
891,891,16,28,11,26,1,4,105,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
892,892,42,6,3,8,0,4,102,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
893,893,3,68,12,13,1,7,149,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
894,894,7,3,39,15,2,4,90,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
895,895,22,4,16,43,3,6,143,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
896,896,52,13,0,21,0,5,128,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
897,897,16,30,19,2,1,5,131,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
898,898,8,17,38,7,2,5,111,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
899,899,9,0,19,60,3,7,141,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
900,900,56,12,26,5,0,6,138,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
901,901,14,51,0,16,1,5,113,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
902,902,4,12,62,7,2,5,119,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
903,903,3,12,38,53,3,7,160,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
904,904,47,8,18,5,0,4,102,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
905,905,2,47,11,10,1,5,108,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
906,906,11,19,49,10,2,6,152,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
907,907,14,15,10,48,3,5,125,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
908,908,50,28,3,18,0,7,159,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
909,909,12,101,0,8,1,8,181,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
910,910,9,0,62,16,2,6,166,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
911,911,0,1,20,68,3,6,135,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
912,912,43,4,10,25,0,4,98,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
913,913,19,74,14,2,1,7,160,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
914,914,22,19,16,25,3,6,143,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
915,915,1,31,30,45,3,6,143,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
916,916,48,7,7,19,0,4,113,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
917,917,16,43,1,14,1,4,84,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
918,918,4,13,50,10,2,4,115,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
919,919,0,21,4,40,3,4,115,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
920,920,39,30,11,17,0,5,113,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
921,921,5,38,1,21,1,5,129,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
922,922,7,18,49,7,2,4,106,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
923,923,14,33,12,47,3,6,154,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
924,924,47,10,2,15,0,6,148,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
925,925,9,63,7,29,1,7,153,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
926,926,5,24,38,13,2,6,120,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
927,927,10,32,18,54,3,7,157,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
928,928,76,19,6,26,0,8,186,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
929,929,4,51,12,13,1,5,125,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
930,930,4,28,56,19,2,6,129,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
931,931,0,16,5,47,3,5,121,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
932,932,47,15,0,5,0,5,121,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
933,933,21,35,16,10,1,4,103,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
934,934,14,18,43,14,2,6,147,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
935,935,19,35,14,56,3,6,138,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
936,936,38,9,24,11,0,5,110,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
937,937,18,24,6,33,3,4,82,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
938,938,16,18,53,12,2,5,117,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
939,939,20,22,0,85,3,7,165,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
940,940,48,13,9,4,0,6,143,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
941,941,4,35,11,22,1,4,89,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
942,942,7,34,33,13,1,5,117,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
943,943,19,1,2,35,3,4,102,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
944,944,60,26,17,8,0,8,178,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
945,945,3,51,5,8,1,6,124,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
946,946,20,20,56,5,2,5,138,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
947,947,20,15,27,38,3,5,118,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
948,948,62,15,5,10,0,6,133,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
949,949,5,66,11,10,1,6,147,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
950,950,21,10,31,3,2,5,123,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
951,951,1,3,4,49,3,4,111,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
952,952,63,13,13,14,0,6,150,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
953,953,3,55,3,18,1,6,142,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
954,954,1,11,45,9,2,3,80,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
955,955,12,17,21,45,3,5,116,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
956,956,42,36,6,12,0,5,120,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
957,957,10,44,6,10,1,5,123,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
958,958,0,28,58,2,2,5,136,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
959,959,26,20,0,62,3,7,162,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
960,960,53,16,1,7,0,5,127,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
961,961,16,61,1,20,1,6,138,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
962,962,13,25,45,0,2,4,112,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
963,963,11,18,29,47,3,7,148,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
964,964,38,25,6,4,0,5,122,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
965,965,19,54,23,14,1,7,151,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
966,966,6,6,59,10,2,6,142,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
967,967,14,9,24,51,3,5,113,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
968,968,52,1,3,17,0,5,128,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
969,969,7,64,0,9,1,6,157,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
970,970,8,6,46,24,2,5,134,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
971,971,21,20,0,92,3,8,204,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
972,972,39,22,12,5,0,4,113,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
973,973,12,66,15,12,1,6,146,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
974,974,24,21,43,5,2,5,126,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
975,975,2,17,10,44,3,3,82,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
976,976,65,0,8,16,0,5,137,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
977,977,32,31,7,22,0,5,117,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
978,978,2,6,79,5,2,6,147,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
979,979,17,15,34,39,3,7,148,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
980,980,37,10,6,26,0,4,100,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
981,981,19,52,16,15,1,7,167,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
982,982,10,3,78,4,2,6,151,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
983,983,5,5,4,38,3,4,111,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
984,984,56,8,4,12,0,6,139,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
985,985,4,81,45,13,1,10,242,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
986,986,15,13,38,5,2,5,119,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
987,987,26,19,2,21,0,4,77,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
988,988,50,9,5,19,0,5,125,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
989,989,1,43,16,23,1,5,119,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
990,990,1,25,55,3,2,5,123,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
991,991,8,24,2,51,3,5,110,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
992,992,42,24,11,10,0,7,169,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
993,993,29,32,0,24,1,5,117,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
994,994,22,4,48,5,2,5,124,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
995,995,8,30,6,44,3,5,139,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
996,996,72,19,14,7,0,7,166,GreedyAgent,RandomAgent,RandomAgent,RandomAgent,0
997,997,20,32,31,9,1,6,136,RandomAgent,GreedyAgent,RandomAgent,RandomAgent,1
998,998,0,4,50,0,2,4,87,RandomAgent,RandomAgent,GreedyAgent,RandomAgent,2
999,999,7,25,0,60,3,6,154,RandomAgent,RandomAgent,RandomAgent,GreedyAgent,3
